ORDERNUMBER,QUANTITYORDERED,DEALSIZE,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,RESULT,PRODUCTCODE,TERRITORY,COUNTRY,CITY,CUSTOMERID,CUSTOMERNAME,ADDRESSLINE1
10140,26,Medium,100,4,3188.12,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,147,YES,S10_4962,NA,USA,Burlingame,C0137,Technics Stores Inc.,9408 Furth Circle
10150,20,Medium,100,1,3191.2,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,147,YES,S10_4962,APAC,Singapore,Singapore,C0138,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10164,21,Medium,100,2,3536.82,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,147,YES,S10_4962,EMEA,Austria,Graz,C0139,Mini Auto Werke,Kirchgasse 6
10175,33,Medium,100,9,5362.83,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,147,YES,S10_4962,EMEA,UK,London,C0140,"Stylish Desk Decors, Co.",35 King George
10183,28,Medium,100,1,3433.36,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,147,YES,S10_4962,NA,USA,Philadelphia,C0141,"Classic Gift Ideas, Inc",782 First Street
10194,26,Medium,100,4,4263.74,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,147,YES,S10_4962,EMEA,France,Lyon,C0142,"Saveley & Henriot, Co.","2, rue du Commerce"
10207,31,Medium,100,15,4076.19,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,147,YES,S10_4962,NA,USA,Boston,C0143,Diecast Collectables,6251 Ingle Ln.
10217,48,Large,100,4,7020.48,2/4/2004 0:00,Shipped,1,2,2004,Classic Cars,147,YES,S10_4962,APAC,Singapore,Singapore,C0144,Handji Gifts& Co,Village Close - 106 Linden Road Sandown
10229,50,Medium,100,9,6426.5,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,147,YES,S10_4962,NA,USA,San Rafael,C0145,Mini Gifts Distributors Ltd.,5677 Strong St.
10245,28,Medium,100,2,4591.72,5/4/2004 0:00,Shipped,2,5,2004,Classic Cars,147,YES,S10_4962,NA,USA,New Haven,C0146,Super Scale Inc.,567 North Pendale Street
10259,26,Medium,100,12,4033.38,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,147,YES,S10_4962,APAC,Singapore,Singapore,C0147,Handji Gifts& Co,Village Close - 106 Linden Road Sandown
10270,32,Medium,100,2,4302.08,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,147,YES,S10_4962,APAC,Australia,Chatswood,C0148,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10281,44,Large,100,9,7020.64,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,147,YES,S10_4962,NA,USA,Allentown,C0149,Diecast Classics Inc.,7586 Pompton St.
10291,30,Medium,100,4,3855.9,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,147,YES,S10_4962,EMEA,Sweden,Boras,C0150,Scandinavian Gift Ideas,?kergatan 24
10305,38,Medium,100,13,6680.78,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,147,YES,S10_4962,NA,USA,Cambridge,C0151,Marta's Replicas Co.,39323 Spinnaker Dr.
10313,40,Medium,100,7,6678,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,147,YES,S10_4962,NA,Canada,Vancouver,C0152,Canadian Gift Exchange Network,1900 Oak St.
10322,46,Small,61.99,8,2851.54,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,147,NO,S10_4962,NA,USA,Nashua,C0153,Online Diecast Creations Co.,2304 Long Airport Avenue
10334,26,Medium,100,2,3188.12,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,147,YES,S10_4962,EMEA,Sweden,Lule,C0154,"Volvo Model Replicas, Co",Berguvsv„gen  8
10347,27,Medium,100,2,4428,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,147,YES,S10_4962,APAC,Australia,Melbourne,C0155,"Australian Collectors, Co.",636 St Kilda Road
10357,43,Medium,100,9,5780.92,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,147,YES,S10_4962,NA,USA,San Rafael,C0156,Mini Gifts Distributors Ltd.,5677 Strong St.
10370,35,Small,65.63,4,2297.05,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,147,NO,S10_4962,APAC,Australia,North Sydney,C0157,"Anna's Decorations, Ltd",201 Miller Street
10381,37,Medium,100,6,6231.54,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,147,YES,S10_4962,NA,USA,San Francisco,C0158,Corporate Gift Ideas Co.,7734 Strong St.
10391,37,Small,46.9,7,1735.3,3/9/2005 0:00,Shipped,1,3,2005,Classic Cars,147,NO,S10_4962,APAC,Australia,North Sydney,C0159,"Anna's Decorations, Ltd",201 Miller Street
10411,27,Medium,100,2,4427.73,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,147,YES,S10_4962,NA,Canada,Montreal,C0160,Quebec Home Shopping Network,43 rue St. Laurent
10425,38,Medium,100,12,5894.94,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,147,YES,S10_4962,EMEA,France,Nantes,C0161,La Rochelle Gifts,"67, rue des Cinquante Otages"
10108,33,Medium,100,6,5265.15,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,194,YES,S12_1099,APAC,Philippines,Makati City,C0162,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03
10122,42,Large,100,10,7599.9,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,194,YES,S12_1099,EMEA,France,Marseille,C0163,Marseille Mini Autos,"12, rue des Bouchers"
10135,42,Large,100,7,8008.56,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,194,YES,S12_1099,NA,USA,San Rafael,C0164,Mini Gifts Distributors Ltd.,5677 Strong St.
10147,48,Large,100,7,9245.76,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,194,YES,S12_1099,NA,USA,Brickhaven,C0165,Collectables For Less Inc.,7825 Douglas Av.
10159,41,Large,100,2,8296.35,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,194,YES,S12_1099,NA,USA,San Francisco,C0166,Corporate Gift Ideas Co.,7734 Strong St.
10169,30,Medium,100,2,5019.9,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,194,YES,S12_1099,APAC,Australia,North Sydney,C0167,"Anna's Decorations, Ltd",201 Miller Street
10181,27,Medium,100,14,5411.07,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,194,YES,S12_1099,EMEA,Norway,Bergen,C0168,Herkku Gifts,"Drammen 121, PR 744 Sentrum"
10191,21,Medium,100,3,3840.9,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,194,YES,S12_1099,EMEA,Germany,Koln,C0169,"Toms Spezialitten, Ltd",Mehrheimerstr. 369
10203,20,Medium,100,8,3930.4,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,194,YES,S12_1099,EMEA,Spain,Madrid,C0170,Euro Shopping Channel,"C/ Moralzarzal, 86"
10211,41,Large,100,2,7498.9,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,194,YES,S12_1099,EMEA,France,Paris,C0171,Auto Canal Petit,"25, rue Lauriston"
10225,27,Medium,100,9,4517.91,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,194,YES,S12_1099,EMEA,Switzerland,Gensve,C0172,"Vida Sport, Ltd",Grenzacherweg 237
10238,28,Medium,100,3,5774.72,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,194,YES,S12_1099,EMEA,Denmark,Kobenhavn,C0173,Danish Wholesale Imports,Vinb'ltet 34
10253,24,Medium,100,13,3922.56,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,194,YES,S12_1099,EMEA,UK,Liverpool,C0174,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10266,44,Large,100,14,9160.36,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,194,YES,S12_1099,EMEA,Italy,Reggio Emilia,C0175,L'ordine Souveniers,Strada Provinciale 124
10276,50,Large,100,3,9631,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,194,YES,S12_1099,NA,USA,Brickhaven,C0176,Online Mini Collectables,7635 Spinnaker Dr.
10287,21,Medium,100,12,3432.24,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,194,YES,S12_1099,EMEA,Switzerland,Gensve,C0177,"Vida Sport, Ltd",Grenzacherweg 237
10300,33,Medium,100,5,5521.89,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,194,YES,S12_1099,EMEA,Germany,Frankfurt,C0178,"Blauer See Auto, Co.",Lyonerstr. 34
10310,33,Medium,100,10,6934.62,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,194,YES,S12_1099,EMEA,Germany,Koln,C0179,"Toms Spezialitten, Ltd",Mehrheimerstr. 369
10320,31,Medium,100,3,6876.11,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,194,YES,S12_1099,EMEA,Sweden,Lule,C0180,"Volvo Model Replicas, Co",Berguvsv„gen  8
10329,41,Small,71.47,5,2930.27,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,194,NO,S12_1099,NA,USA,NYC,C0181,Land of Toys Inc.,897 Long Airport Avenue
10341,45,Medium,79.65,2,3584.25,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,194,YES,S12_1099,EMEA,Austria,Salzburg,C0182,Salzburg Collectables,Geislweg 14
10363,33,Small,85.39,3,2817.87,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,194,NO,S12_1099,EMEA,Finland,Espoo,C0183,Suominen Souveniers,"Software Engineering Center, SEC Oy"
10375,45,Medium,76,7,3420,2/3/2005 0:00,Shipped,1,2,2005,Classic Cars,194,YES,S12_1099,EMEA,France,Nantes,C0184,La Rochelle Gifts,"67, rue des Cinquante Otages"
10389,26,Small,99.04,4,2575.04,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,194,NO,S12_1099,EMEA,Sweden,Boras,C0185,Scandinavian Gift Ideas,?kergatan 24
10419,12,Small,100,13,1961.28,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,194,NO,S12_1099,EMEA,Austria,Salzburg,C0186,Salzburg Collectables,Geislweg 14
10105,41,Large,100,15,8690.36,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,207,YES,S12_1108,EMEA,Denmark,Kobenhavn,C0187,Danish Wholesale Imports,Vinb'ltet 34
10117,33,Medium,100,9,6034.38,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,207,YES,S12_1108,APAC,Singapore,Singapore,C0188,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10127,46,Large,100,2,11279.2,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,207,YES,S12_1108,NA,USA,NYC,C0189,Muscle Machine Inc,4092 Furth Circle
10142,33,Large,100,12,8023.29,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,207,YES,S12_1108,NA,USA,San Rafael,C0190,Mini Gifts Distributors Ltd.,5677 Strong St.
10153,20,Medium,100,11,4904,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,207,YES,S12_1108,EMEA,Spain,Madrid,C0191,Euro Shopping Channel,"C/ Moralzarzal, 86"
10165,44,Large,100,3,8594.52,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,207,YES,S12_1108,APAC,Singapore,Singapore,C0192,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10176,33,Large,100,2,7474.5,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,207,YES,S12_1108,EMEA,Italy,Reggio Emilia,C0193,L'ordine Souveniers,Strada Provinciale 124
10185,21,Medium,100,13,3883.74,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,207,YES,S12_1108,NA,USA,New Bedford,C0194,Mini Creations Ltd.,4575 Hillside Dr.
10196,47,Large,100,5,8887.7,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,207,YES,S12_1108,NA,USA,New Haven,C0195,Super Scale Inc.,567 North Pendale Street
10208,46,Large,100,13,8602.92,1/2/2004 0:00,Shipped,1,1,2004,Classic Cars,207,YES,S12_1108,EMEA,France,Lyon,C0196,"Saveley & Henriot, Co.","2, rue du Commerce"
10220,32,Large,100,2,7181.44,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,207,YES,S12_1108,EMEA,Ireland,Dublin,C0197,"Clover Collections, Co.",25 Maiden Lane
10231,42,Large,100,2,8378.58,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,207,YES,S12_1108,EMEA,Spain,Madrid,C0198,CAF Imports,"Merchants House, 27-30 Merchant's Quay"
10247,44,Large,100,2,10606.2,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,207,YES,S12_1108,EMEA,Finland,Espoo,C0199,Suominen Souveniers,"Software Engineering Center, SEC Oy"
10272,35,Medium,100,2,5818.4,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,207,YES,S12_1108,NA,USA,Allentown,C0200,Diecast Classics Inc.,7586 Pompton St.
10282,41,Large,100,5,7071.27,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,207,YES,S12_1108,NA,USA,San Rafael,C0201,Mini Gifts Distributors Ltd.,5677 Strong St.
10293,46,Large,100,8,8411.56,9/9/2004 0:00,Shipped,3,9,2004,Classic Cars,207,YES,S12_1108,EMEA,Italy,Torino,C0202,Amica Models & Co.,Via Monte Bianco 34
10306,31,Medium,100,13,6570.76,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,207,YES,S12_1108,EMEA,UK,Manchester,C0203,"AV Stores, Co.",Fauntleroy Circus
10314,38,Large,100,5,7975.44,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,207,YES,S12_1108,EMEA,Denmark,Aaarhus,C0204,Heintze Collectables,Smagsloget 45
10325,42,Small,64,8,2688,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,207,NO,S12_1108,EMEA,Norway,Stavern,C0205,Baane Mini Imports,Erling Skakkes gate 78
10336,33,Small,57.22,10,1888.26,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,207,NO,S12_1108,EMEA,France,Paris,C0206,"La Corne D'abondance, Co.","265, boulevard Charonne"
10348,48,Small,52.36,8,2513.28,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,207,NO,S12_1108,EMEA,Spain,Madrid,C0207,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
10359,42,Medium,100,8,4764.48,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,207,YES,S12_1108,EMEA,France,Reims,C0208,Reims Collectables,59 rue de l'Abbaye
10371,32,Medium,100,6,3560.64,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,207,YES,S12_1108,NA,USA,San Rafael,C0209,Mini Gifts Distributors Ltd.,5677 Strong St.
10382,34,Medium,100,10,3823.64,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,207,YES,S12_1108,NA,USA,San Rafael,C0210,Mini Gifts Distributors Ltd.,5677 Strong St.
10395,33,Small,69.12,1,2280.96,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,207,NO,S12_1108,EMEA,France,Paris,C0211,Lyon Souveniers,27 rue du Colonel Pierre Avia
10413,36,Large,100,2,8677.8,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,207,YES,S12_1108,NA,USA,Bridgewater,C0212,Gift Depot Inc.,25593 South Bay Ln.
10103,27,Medium,100,8,3394.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,136,YES,S12_1666,EMEA,Norway,Stavern,C0213,Baane Mini Imports,Erling Skakkes gate 78
10113,21,Medium,100,2,3415.44,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,136,YES,S12_1666,NA,USA,San Rafael,C0214,Mini Gifts Distributors Ltd.,5677 Strong St.
10126,21,Small,100,8,2439.57,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,136,NO,S12_1666,EMEA,Spain,Madrid,C0215,"Corrida Auto Replicas, Ltd","C/ Araquil, 67"
10140,38,Medium,100,8,4829.8,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,136,YES,S12_1666,NA,USA,Burlingame,C0216,Technics Stores Inc.,9408 Furth Circle
10150,30,Medium,100,5,4100.1,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,136,YES,S12_1666,APAC,Singapore,Singapore,C0217,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10164,49,Medium,100,6,6563.06,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,136,YES,S12_1666,EMEA,Austria,Graz,C0218,Mini Auto Werke,Kirchgasse 6
10174,43,Medium,100,1,6817.22,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,YES,S12_1666,APAC,Australia,South Brisbane,C0219,"Australian Gift Network, Co",31 Duncan St. West End
10183,41,Medium,100,5,6163.94,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,YES,S12_1666,NA,USA,Philadelphia,C0220,"Classic Gift Ideas, Inc",782 First Street
10194,38,Medium,100,8,4933.92,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,YES,S12_1666,EMEA,France,Lyon,C0221,"Saveley & Henriot, Co.","2, rue du Commerce"
10206,28,Medium,100,3,4056.36,12/5/2003 0:00,Shipped,4,12,2003,Trucks and Buses,136,YES,S12_1666,NA,Canada,Vancouver,C0222,Canadian Gift Exchange Network,1900 Oak St.
10216,43,Medium,100,1,5759.42,2/2/2004 0:00,Shipped,1,2,2004,Trucks and Buses,136,YES,S12_1666,EMEA,France,Versailles,C0223,Auto Assoc. & Cie.,"67, avenue de l'Europe"
10229,25,Medium,100,13,3451,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,136,YES,S12_1666,NA,USA,San Rafael,C0224,Mini Gifts Distributors Ltd.,5677 Strong St.
10245,38,Medium,100,6,5920.4,5/4/2004 0:00,Shipped,2,5,2004,Trucks and Buses,136,YES,S12_1666,NA,USA,New Haven,C0225,Super Scale Inc.,567 North Pendale Street
10258,41,Medium,100,3,6668.24,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,136,YES,S12_1666,APAC,Japan,Minato-ku,C0226,"Tokyo Collectables, Ltd",2-2-8 Roppongi
10270,28,Medium,100,6,4094.72,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,136,YES,S12_1666,APAC,Australia,Chatswood,C0227,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy"
10281,25,Small,100,13,2938.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,136,NO,S12_1666,NA,USA,Allentown,C0228,Diecast Classics Inc.,7586 Pompton St.
10291,41,Medium,100,8,6387.8,9/8/2004 0:00,Shipped,3,9,2004,Trucks and Buses,136,YES,S12_1666,EMEA,Sweden,Boras,C0229,Scandinavian Gift Ideas,?kergatan 24
10304,39,Medium,100,3,6396,10/11/2004 0:00,Shipped,4,10,2004,Trucks and Buses,136,YES,S12_1666,EMEA,France,Versailles,C0230,Auto Assoc. & Cie.,"67, avenue de l'Europe"
10313,21,Small,100,11,2669.1,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,136,NO,S12_1666,NA,Canada,Vancouver,C0231,Canadian Gift Exchange Network,1900 Oak St.
10322,27,Medium,100,9,4784.13,11/4/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,YES,S12_1666,NA,USA,Nashua,C0232,Online Diecast Creations Co.,2304 Long Airport Avenue
10333,33,Medium,99.21,6,3273.93,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,YES,S12_1666,NA,USA,San Francisco,C0233,Mini Wheels Co.,5557 North Pendale Street
10347,29,Medium,100,3,3586.43,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,136,YES,S12_1666,APAC,Australia,Melbourne,C0234,"Australian Collectors, Co.",636 St Kilda Road
10357,49,Medium,100,8,5960.36,12/10/2004 0:00,Shipped,4,12,2004,Trucks and Buses,136,YES,S12_1666,NA,USA,San Rafael,C0235,Mini Gifts Distributors Ltd.,5677 Strong St.
10370,49,Large,100,8,8470.14,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,136,YES,S12_1666,APAC,Australia,North Sydney,C0236,"Anna's Decorations, Ltd",201 Miller Street
10381,20,Small,100,1,2952,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,136,NO,S12_1666,NA,USA,San Francisco,C0237,Corporate Gift Ideas Co.,7734 Strong St.
10391,39,Small,63.2,9,2464.8,3/9/2005 0:00,Shipped,1,3,2005,Trucks and Buses,136,NO,S12_1666,APAC,Australia,North Sydney,C0238,"Anna's Decorations, Ltd",201 Miller Street
10411,40,Medium,100,6,6232,5/1/2005 0:00,Shipped,2,5,2005,Trucks and Buses,136,YES,S12_1666,NA,Canada,Montreal,C0239,Quebec Home Shopping Network,43 rue St. Laurent
10424,49,Large,100,3,7969.36,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,136,YES,S12_1666,EMEA,Spain,Madrid,C0240,Euro Shopping Channel,"C/ Moralzarzal, 86"
10107,21,Medium,100,1,3036.6,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,150,YES,S12_2823,NA,USA,NYC,C0241,Land of Toys Inc.,897 Long Airport Avenue
10121,50,Large,100,4,8284,5/7/2003 0:00,Shipped,2,5,2003,Motorcycles,150,YES,S12_2823,EMEA,France,Reims,C0242,Reims Collectables,59 rue de l'Abbaye
10134,20,Small,100,1,2711.2,7/1/2003 0:00,Shipped,3,7,2003,Motorcycles,150,NO,S12_2823,EMEA,France,Paris,C0243,Lyon Souveniers,27 rue du Colonel Pierre Avia
10145,49,Large,100,5,8339.8,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,150,YES,S12_2823,NA,USA,Pasadena,C0244,Toys4GrownUps.com,78934 Hillside Dr.
10159,38,Medium,100,13,6238.84,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,150,YES,S12_2823,NA,USA,San Francisco,C0245,Corporate Gift Ideas Co.,7734 Strong St.
10169,35,Medium,100,13,4639.25,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,150,YES,S12_2823,APAC,Australia,North Sydney,C0246,"Anna's Decorations, Ltd",201 Miller Street
10180,40,Medium,100,8,6747.6,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,150,YES,S12_2823,EMEA,France,Lille,C0247,Daedalus Designs Imports,"184, chausse de Tournai"
10189,28,Medium,100,1,4512.48,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,150,YES,S12_2823,NA,USA,Pasadena,C0248,Toys4GrownUps.com,78934 Hillside Dr.
10201,25,Medium,100,1,4029,12/1/2003 0:00,Shipped,4,12,2003,Motorcycles,150,YES,S12_2823,NA,USA,San Francisco,C0249,Mini Wheels Co.,5557 North Pendale Street
10211,36,Medium,100,13,4771.8,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,150,YES,S12_2823,EMEA,France,Paris,C0250,Auto Canal Petit,"25, rue Lauriston"
10224,43,Medium,100,6,6087.94,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,150,YES,S12_2823,EMEA,France,Lille,C0251,Daedalus Designs Imports,"184, chausse de Tournai"
10237,32,Medium,100,6,4193.28,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,150,YES,S12_2823,NA,USA,NYC,C0252,Vitachrome Inc.,2678 Kingston Rd.
10251,46,Large,100,1,7552.28,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,150,YES,S12_2823,NA,USA,Newark,C0253,Tekni Collectables Inc.,7476 Moss Rd.
10263,48,Medium,100,1,6434.4,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,150,YES,S12_2823,NA,USA,Bridgewater,C0254,Gift Depot Inc.,25593 South Bay Ln.
10276,43,Medium,100,14,5181.5,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,150,YES,S12_2823,NA,USA,Brickhaven,C0255,Online Mini Collectables,7635 Spinnaker Dr.
10285,49,Medium,100,5,6863.92,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,150,YES,S12_2823,NA,USA,Cambridge,C0256,Marta's Replicas Co.,39323 Spinnaker Dr.
10299,24,Medium,100,8,4157.04,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,150,YES,S12_2823,EMEA,Finland,Helsinki,C0257,"Toys of Finland, Co.",Keskuskatu 45
10309,26,Medium,100,4,4660.24,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,150,YES,S12_2823,EMEA,Norway,Stavern,C0258,Baane Mini Imports,Erling Skakkes gate 78
10319,30,Medium,100,9,4111.8,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,150,YES,S12_2823,NA,USA,NYC,C0259,Microscale Inc.,5290 North Pendale Street
10329,24,Medium,100,6,3542.64,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,150,YES,S12_2823,NA,USA,NYC,C0260,Land of Toys Inc.,897 Long Airport Avenue
10341,55,Large,100,8,8118.55,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,150,YES,S12_2823,EMEA,Austria,Salzburg,C0261,Salzburg Collectables,Geislweg 14
10362,22,Medium,100,1,3877.06,1/5/2005 0:00,Shipped,1,1,2005,Motorcycles,150,YES,S12_2823,NA,USA,Burlingame,C0262,Technics Stores Inc.,9408 Furth Circle
10375,49,Medium,78.92,13,3867.08,2/3/2005 0:00,Shipped,1,2,2005,Motorcycles,150,YES,S12_2823,EMEA,France,Nantes,C0263,La Rochelle Gifts,"67, rue des Cinquante Otages"
10388,44,Medium,100,6,5951.44,3/3/2005 0:00,Shipped,1,3,2005,Motorcycles,150,YES,S12_2823,NA,USA,New Bedford,C0264,FunGiftIdeas.com,1785 First Street
10403,66,Large,100,6,8648.64,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,150,YES,S12_2823,EMEA,UK,Liverpool,C0265,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery
10417,21,Medium,100,1,3447.78,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,150,YES,S12_2823,EMEA,Spain,Madrid,C0266,Euro Shopping Channel,"C/ Moralzarzal, 86"
10104,34,Medium,100,1,5958.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,151,YES,S12_3148,EMEA,Spain,Madrid,C0267,Euro Shopping Channel,"C/ Moralzarzal, 86"
10117,43,Medium,100,10,5911.64,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,151,YES,S12_3148,APAC,Singapore,Singapore,C0268,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
10127,46,Large,100,3,7366.44,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,151,YES,S12_3148,NA,USA,NYC,C0269,Muscle Machine Inc,4092 Furth Circle
10142,33,Medium,100,13,4985.64,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,151,YES,S12_3148,NA,USA,San Rafael,C0270,Mini Gifts Distributors Ltd.,5677 Strong St.
10153,42,Medium,100,12,5393.64,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,151,YES,S12_3148,EMEA,Spain,Madrid,C0271,Euro Shopping Channel,"C/ Moralzarzal, 86"
10165,34,Medium,100,4,4880.02,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,151,YES,S12_3148,APAC,Singapore,Singapore,C0272,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye"
